date,text,name,label,Segment,WC,WPS,Sixltr,Dic,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,Emoji
2016-11-13,words describe anger disbelief loneliness first night 13 years still feels like yesterday,stair twitter archive,1,1,13,13,30.77,92.31,15.38,0,0,0,0,0,0,0,0,0,15.38,0,0,15.38,0,7.69,0,0,0,0,15.38,0,15.38,0,0,0,15.38,0,15.38,0,7.69,7.69,15.38,7.69,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0,0,38.46,0,0,38.46,0,7.69,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-06,know goes head sometimes it's nerve racking like one minute happy miserable next,stair twitter archive,1,1,13,13,23.08,92.31,15.38,7.69,0,0,0,0,0,0,7.69,0,23.08,7.69,0,23.08,0,0,0,0,0,0,7.69,0,0,0,0,0,15.38,7.69,7.69,7.69,0,7.69,15.38,7.69,0,0,7.69,0,0,0,0,0,0,0,0,15.38,15.38,0,0,0,30.77,7.69,0,23.08,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,7.69,0,0,0
2015-01-09,well dont mean actual shadow people anything meant figuratively whatever saw sillhoutes people also neet education employment training uk term adopted i'm trying hardest get back society i've tried get drivers liscence dmvs probably worst nation there's many illegals state require lot documents required 10 even though i'm us citizen born raised dad military 20 years fuck dmv unless get driver's liscence cant really get employment know,William Atchison,1,1,67,67,32.84,74.63,29.85,8.96,5.97,4.48,1.49,0,0,0,2.99,0,23.88,8.96,4.48,19.4,0,11.94,1.49,4.48,2.99,5.97,2.99,1.49,8.96,1.49,0,5.97,4.48,1.49,2.99,0,1.49,0,16.42,5.97,0,0,4.48,0,2.99,0,2.99,2.99,1.49,0,1.49,1.49,0,0,1.49,0,8.96,0,1.49,5.97,7.46,5.97,0,0,0,0,0,0,1.49,0,7.46,0,0,0,0,0,0,0,0,7.46,0,0,0
2016-09-25,i fucking hate cats,stair twitter archive,1,1,4,4,25,75,25,25,25,25,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,25,0,0,0,0,50,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-31,know think something happened someone,stair twitter archive,1,1,5,5,60,100,40,40,0,0,0,0,0,0,40,0,60,0,20,40,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,40,0,0,40,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,live things happened life come point feel nothing hate humanity human race life meaningless coincidence result long process evolution many several factors causes effects however life also something individual wants determines be i'm dictator god life me chosen way prepared fight die cause i natural selector eliminate see unfit disgraces human race failures natural selection might ask yourselves want well arrogant closed minded understand proprably say insane crazy psychopath criminal crap like that no truth animl human individual dissident enough don t want part fucked society like wise people said past human race worth fighting saving worth killing but enemies run hide fear mentioning name gangsters corrupted governments shot streets rule idioracy democratic system replaced justice intelligent people finally free rule society instead,Pekka Eric Auvinen,1,1,123,123,39.02,70.73,15.45,4.88,2.44,2.44,0,0,0,0,2.44,0,12.2,2.44,2.44,8.13,0.81,3.25,0,2.44,1.63,4.07,0,1.63,15.45,0,0,8.94,13.01,4.07,8.94,1.63,6.5,0.81,13.82,4.07,3.25,2.44,1.63,0.81,0,0.81,1.63,3.25,0.81,1.63,0.81,4.88,0.81,3.25,0.81,0,8.94,2.44,2.44,2.44,1.63,1.63,0,0,3.25,0.81,1.63,0,0.81,1.63,0.81,0,0,0,0,0,0,0,0,0.81,0,0,0
2016-08-16,we'll back dusk promise,stair twitter archive,1,1,4,4,25,75,50,25,25,0,25,0,0,0,0,0,25,25,0,0,25,25,0,0,0,0,0,0,25,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,0,0,0
NaN,either case people breathing stop breathing repay mother fuckers put through feel like everyone me one ever makes fun me mainly think psycho one kid others want kill want nothing put hole head one reason don t hope tomorrow better soon hope gone people die ask hate anyone else don t know head heart want dead knows reputation know scared me be one bad day sawed shotgun face five pounds semtex bed need help one person could help won t need find someone else think love her could never love me don t know try oh fuck sound pitiful people would laugh read it hate laughed at won t laugh they re scraping parts parents sisters brothers friends wall hate please someone help me want something small nothing big want happy end new day today,Kip Kinkel,1,1,135,135,14.81,85.19,25.19,10.37,5.19,3.7,0,0,0.74,0.74,5.19,0,23.7,2.96,2.22,18.52,0.74,1.48,1.48,0,2.22,2.22,4.44,1.48,16.3,2.96,0.74,3.7,17.04,10.37,6.67,0.74,4.44,0.74,22.96,6.67,1.48,8.89,5.19,1.48,0.74,0,1.48,1.48,0,0.74,0.74,7.41,4.44,0,2.96,0,12.59,2.22,2.96,7.41,0.74,2.96,0.74,0.74,0,0,2.22,0.74,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,know could get shot cop killing single person hey guess fuck what chose kill person,Eric Harris,1,1,15,15,6.67,80,20,6.67,0,0,0,0,0,0,6.67,0,33.33,6.67,0,26.67,0,0,0,0,0,6.67,0,6.67,20,0,0,13.33,20,0,20,0,20,0,20,6.67,0,6.67,6.67,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-11,rt hahahahahhahahahahaha yes,stair twitter archive,1,1,3,3,33.33,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-03,famous people bad work exactly like everyone knows actually give shit them,stair twitter archive,1,1,12,12,25,91.67,25,16.67,8.33,0,0,0,0,8.33,8.33,0,16.67,0,0,16.67,0,8.33,0,0,0,0,0,8.33,33.33,0,0,8.33,16.67,0,16.67,0,8.33,0,16.67,8.33,0,0,0,8.33,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,i m racist don t mind niggs spics bring themselves,Eric Harris,1,1,10,10,10,40,20,20,20,10,0,0,0,10,0,0,10,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-14,woman pulled car asked help get food children church uhh no areyouhigh,stair twitter archive,1,1,12,12,16.67,83.33,8.33,0,0,0,0,0,0,0,0,0,16.67,0,8.33,8.33,0,0,0,0,8.33,0,0,0,33.33,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,8.33,16.67,16.67,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-29,dude stuck head hours end i hate say i've grown liking it but have,stair twitter archive,1,1,14,14,0,92.86,35.71,21.43,14.29,14.29,0,0,0,0,7.14,0,28.57,14.29,7.14,21.43,0,0,0,7.14,0,0,0,0,7.14,0,0,0,14.29,7.14,7.14,0,7.14,0,7.14,0,0,0,0,0,0,0,7.14,7.14,0,7.14,0,7.14,7.14,0,0,0,21.43,7.14,0,14.29,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,7.14,0,0,0
NaN,condition would difficult would one provide immediate assistance case emergency asked father could stay house soumaya relatives staying summer refused let stay would too much handle despite fact father s house six bedrooms plenty space occupy father course gave soumaya s rules always had respect already low couldn t get lower this due little difficulty mother booked hotel room extended stay america woodland hills content this hotel comfortable enough mother stocked lot food week would there provided nice atmosphere recover horrific experiences recently endured thing disliked hotel located right across street taft high school whenever looked window saw place caused great suffering distant past thought bullying received taft way experience quite similar happened fateful night isla vista bullied thugs,Elliot Rodger,1,1,119,119,35.29,74.79,17.65,2.52,0,0,0,0,0,0,2.52,0,12.61,5.88,6.72,0.84,3.36,2.52,1.68,0.84,0,3.36,1.68,0,9.24,5.04,0,0,9.24,3.36,5.88,0.84,0,2.52,10.08,0.84,0.84,4.2,1.68,1.68,0.84,0,0,3.36,1.68,0,0,0.84,0,0,0,0.84,22.69,0.84,9.24,8.4,4.2,0.84,3.36,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-04,used ak 47 variants although bonelli's cheap model two 30 round magazines although bonelli's fancily jungle taped together like hawkins's robert hawkins used 2 3 killed eight people injured four robert bonelli used it directly shot one person indirectly shot second time i'm aware robert hawkins deliberately shooting anything human shot teddy bear none robert bonelli's shots deliberate likewise cannot seeing anything indicated robert hawkins significantly affected the conventional interpretation bullying peer rejection robert bonelli seems different case robert fits school shooting interpretation song an outcast teenager losing mind plotting revenge without explicit violence robert bonelli robert hawkins issue 24 years old teenager robert hawkins practically age less half year 20 anyway teenager word pumped kicks guy always saying kid youth robert bonelli still fit better evan ramsey michael carneal would pumped kicks still really lame song,Adam Lanza,1,1,137,137,36.5,54.01,16.79,2.92,0.73,0.73,0,0,0,0,2.19,1.46,5.84,2.19,2.92,2.19,0.73,2.92,0.73,1.46,2.19,1.46,8.76,0,5.11,0,0,3.65,4.38,0.73,3.65,0,1.46,2.19,15.33,2.92,2.92,0.73,3.65,2.19,0,0,1.46,3.65,1.46,2.19,0.73,0.73,0,0.73,0,0,8.03,0,1.46,6.57,0.73,1.46,2.19,0,0.73,0,0.73,0,0,0.73,3.65,0,0,0,0,0,0,0,0,3.65,0,0,0
2017-03-08,rt realize going spend next 5 6 months working one video egs,stair twitter archive,1,1,12,12,16.67,83.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8.33,0,16.67,8.33,8.33,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-25,30 minutes live get high run around town guns pee people dismember press k suicide,William Atchison,1,1,15,15,20,73.33,6.67,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,6.67,6.67,0,0,0,6.67,0,6.67,0,0,6.67,0,0,0,0,0,0,6.67,0,0,0,0,0,0,6.67,0,6.67,0,0,6.67,6.67,6.67,0,0,0,33.33,6.67,20,6.67,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-05,unless he's willing undergo complete sexual reconstruction he's outside looking in girlsonly,stair twitter archive,1,1,12,12,58.33,91.67,41.67,16.67,16.67,0,0,0,16.67,0,0,0,16.67,16.67,0,16.67,0,0,25,8.33,0,0,0,0,33.33,0,0,8.33,8.33,0,0,0,0,0,25,8.33,0,0,0,8.33,0,0,8.33,8.33,8.33,0,0,8.33,0,0,8.33,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,16.67,0,0,0
2017-03-31,maybe make sacrifice ancient gods goddesses we'll able see columbine basement tapes go kill justin bieber,stair twitter archive,1,1,16,16,31.25,56.25,12.5,6.25,6.25,0,6.25,0,0,0,0,0,25,6.25,0,18.75,6.25,6.25,0,0,0,0,0,0,6.25,0,0,0,6.25,0,6.25,0,6.25,0,12.5,0,6.25,0,6.25,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,12.5,6.25,0,6.25,0,6.25,0,0,0,6.25,6.25,0,0,0,6.25,0,0,0,0,0,0,0,0,6.25,0,0,0
2011-10-22,platypus trivia 300aazthd7,Adam Lanza,1,1,3,3,66.67,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-21,but then would see repellent hitting face falseadvertising,stair twitter archive,1,1,8,8,37.5,62.5,37.5,0,0,0,0,0,0,0,0,0,25,12.5,0,12.5,12.5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,12.5,0,0,0,0,12.5,12.5,12.5,0,0,12.5,12.5,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-02-23,fuck life fuck life fuck world everything mood whatever music creed prison,Kimveer Gill,1,1,12,12,16.67,83.33,16.67,16.67,0,0,0,0,0,0,16.67,0,25,0,0,25,0,0,0,0,0,0,0,25,8.33,0,0,0,33.33,0,25,0,25,0,8.33,0,0,0,0,8.33,0,0,0,8.33,0,8.33,0,41.67,0,16.67,25,0,8.33,0,8.33,0,0,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,schwemmer like matt really helped influence life although wouldn t become friends ninth grade james would share strong interest filmmaking james one really got youtube helped motivate make content own,Randy Stair,1,1,30,30,30,70,23.33,0,0,0,0,0,0,0,0,0,20,6.67,10,6.67,3.33,6.67,0,3.33,0,3.33,3.33,0,6.67,0,3.33,0,13.33,13.33,0,0,0,0,23.33,6.67,10,3.33,0,0,0,0,6.67,0,0,0,0,3.33,0,3.33,0,0,0,0,0,0,6.67,6.67,3.33,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-02,living lie buy time end end losing twice fast matter anyone thinks you,stair twitter archive,1,1,13,13,0,92.31,23.08,15.38,7.69,0,0,7.69,0,0,7.69,0,7.69,0,0,7.69,0,0,0,0,0,0,7.69,0,15.38,0,0,0,7.69,0,7.69,0,0,7.69,23.08,7.69,0,0,7.69,0,0,0,0,0,0,0,0,7.69,0,7.69,0,0,30.77,0,0,30.77,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-19,short break we're back production worry we die you d short come way september,stair twitter archive,1,1,14,14,14.29,92.86,28.57,21.43,21.43,0,14.29,7.14,0,0,0,0,14.29,0,0,14.29,0,7.14,0,0,0,0,0,0,21.43,0,0,0,7.14,0,7.14,7.14,0,0,21.43,0,7.14,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,50,7.14,14.29,14.29,7.14,7.14,0,0,0,0,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,7.14,0,0,0
NaN,like ancient civilizations done pyramids stone hedge etc r wish could actually instead dream,Eric Harris,1,1,14,14,35.71,64.29,35.71,0,0,0,0,0,0,0,0,0,21.43,14.29,7.14,7.14,0,14.29,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,7.14,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,me thought spoke lemelson s things would get better us dead wrong got hold phone february said words quickly making excuse hang up month later messaged facebook tell rude phone april received response him blatantly said didn t want friends anymore didn t even deign tell why said fateful words refused talk ever again last time ever spoke him ultimate betrayal thought one friend whole world truly understood me truly understood views reasons thought way world confided everything him thought page betrayed manner wounded deeply though never admitted anyone day betrayal thought back entire friendship james ellis oldest friend remembered first time met him kicked dust together first graders topanga elementary school remembered good times spent various houses palisades trading pokemon cards little brief interest,Elliot Rodger,1,1,125,125,32,83.2,23.2,8,5.6,1.6,0.8,0,3.2,0,2.4,0,15.2,0.8,12.8,1.6,0.8,7.2,0.8,0.8,0.8,4,2.4,0,24,0,3.2,0,8.8,7.2,1.6,0,0.8,0,23.2,8.8,3.2,1.6,0.8,6.4,1.6,0,0,4.8,0.8,4,0,0.8,0,0.8,0,0,23.2,2.4,4.8,15.2,3.2,2.4,0.8,0.8,1.6,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-04-16,jack grabbed creature torn brown t shirt threw ground he grabbed sawn off spas12 wich hung side creatures' purple split lip's curled back revealing yellow rotting teeth jack jammed shotgun gaping maw squeezed hair trigger creatures head erupted like juicy water melon wich struck heavy sludgehammer cold fingers gripped jacks right arm re animated body moved kill jack backhanded nude attacker buck ass redhead missing arm threw him jack reacted swiftly delivering lethal spin kick creatures skull another came jack clumsily walking right battle hardened fist he quickly dispenced worthless ghoul splitting skull fold out stock spas 12 strange dirt road populated walking dead perhaps nearing town grabbed battle helmet ground banged knee get dirt out jack realy big short slim tough rest platoon fragged renegades wich packed serious fire power it bloody skirmish wich lasted four hours end jack stood atop pile blood soaked corpses golden brown shell cases everywhere walked vacant dirt road wich seemed empty far eye could see walked another,Jeffrey Weise,1,1,164,164,27.44,59.76,9.76,2.44,1.83,0,0,0,1.83,0,0.61,0,6.71,0.61,4.88,1.22,0,1.83,2.44,0,0,1.83,1.83,1.22,1.83,0,0,0,6.1,0,6.1,0,2.44,1.83,5.49,1.22,1.22,0.61,1.22,0,0,1.83,0,10.37,3.66,0,6.71,10.37,9.76,0,1.22,0.61,19.51,5.49,10.98,3.05,0.61,0.61,0.61,0,0.61,0,2.44,0,0,0.61,1.22,0,0,0,0,0,0,0,0,1.22,0,0,0
2011-08-11,madonna done youth,Adam Lanza,1,1,3,3,33.33,66.67,33.33,0,0,0,0,0,0,0,0,0,33.33,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-13,nice nice human stuff,stair twitter archive,1,1,4,4,0,100,25,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,2 fuses it lit final f ckin time since fastest group usually light fuses kibbz would point stop running vodka would keep guard light time went laid side hill 100yards away would first time ever seen work action times heard them lit it ran hill watched lovely ass fireworks go off lasted 45 seconds total around 400 went off dogs barkin everything really cool see em to went point trails looked like q quake smoked cigars headed home except when blocks away home incident walking along sidewalk f cking garage door opened house right by bolted persons yard and ducked downand tried quite possible adult came out got newspaper it 4 30 am went back in tried signal vodka kibbz didnt see me waited a minutes later man got car aand started driveway flood lights car covered us stopped,Eric Harris,1,1,139,139,14.39,79.86,23.74,5.04,2.16,0.72,0.72,0,0,0.72,2.88,0.72,17.99,3.6,12.23,3.6,2.16,4.32,8.63,1.44,0.72,0.72,5.04,0.72,5.76,0,0,2.16,1.44,1.44,0,0,0,0,16.55,0,0.72,2.16,2.16,2.16,4.32,3.6,1.44,7.91,5.04,0.72,0.72,2.16,0.72,0,0.72,1.44,31.65,9.35,8.63,13.67,0.72,2.88,3.6,5.04,0,0,0,0.72,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,first go house morning school starts anyone even awake go in silently kill inhabitant pin take sweet time pissing them spitting them torturing hell them,Eric Harris,1,1,25,25,24,88,28,16,12,0,0,0,0,12,4,0,16,0,0,16,0,4,4,0,0,0,4,8,16,0,0,0,20,4,16,0,16,0,4,0,0,0,4,0,0,0,0,8,0,4,0,8,8,0,0,0,28,8,4,16,4,4,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-06,wo,stair twitter archive,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-03,around world 80 pieces egs sidneysecor embersghostsquad embermclain,stair twitter archive,1,1,8,8,37.5,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-29,factor infant mortality that's even indication needing antidepressants opposite yet somehow domesticated humans need antidepressants hunter gatherers happy ones,Adam Lanza,1,1,19,19,47.37,84.21,26.32,5.26,0,0,0,0,0,0,5.26,0,10.53,5.26,0,10.53,0,15.79,0,0,0,5.26,0,0,15.79,0,0,10.53,5.26,5.26,0,0,0,0,21.05,0,0,10.53,5.26,0,5.26,0,0,0,0,0,0,10.53,0,10.53,0,0,5.26,0,0,5.26,0,0,0,5.26,0,0,5.26,0,0,0,5.26,0,0,0,0,0,0,0,0,5.26,0,0,0
NaN,spent free time next days playing it owner planet cyber came know series events named best customer invited charlie over came stephen old friend topanga elementary hadn t seen while found wow accounts went planet cyber play together made new character server play them though would eventually discard character saw charlie times that elijah busy life problems stopped coming over john jo simply vanished life point particular reason can t recall exact last time saw him around period mother decided move apartment woodland hills reacted indignantly apartment never lived apartment before always thought apartments poor low class would embarrassed admit anyone apartment building called renaissance apartments near warner center area woodland hills moved two bedroom apartment mother knew old share room sister gave second bedroom sister shared master bedroom leaving blue house glade avenue,Elliot Rodger,1,1,134,134,28.36,76.12,15.67,3.73,1.49,0,0,0,0.75,0.75,2.24,0,16.42,2.24,12.69,2.24,1.49,2.99,3.73,1.49,0.75,1.49,1.49,0,10.45,2.99,0.75,0,8.96,6.72,2.24,0.75,0,0.75,15.67,5.97,2.24,2.24,0.75,2.24,0.75,2.24,0,2.99,2.99,0,0,1.49,0,1.49,0,0,26.12,5.22,7.46,12.69,2.99,1.49,7.46,8.96,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-13,idk picture wheatus singing pumped kicks,stair twitter archive,1,1,6,6,50,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-02,NaN,stair twitter archive,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-29,side note new mlp episode amazing,stair twitter archive,1,1,6,6,33.33,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998-08-31,same reality correct think third average high school student says one day found movie book student may plagiarizing purpose someone else might think are point that me hard describe creative talents sure original unique time,Eric Harris,1,1,35,35,34.29,94.29,31.43,8.57,2.86,2.86,0,0,0,0,5.71,0,20,8.57,2.86,11.43,5.71,0,0,0,0,8.57,5.71,0,8.57,0,0,0,11.43,11.43,0,0,0,0,34.29,8.57,5.71,0,8.57,8.57,0,0,0,5.71,0,2.86,2.86,0,0,0,0,0,11.43,0,5.71,5.71,11.43,5.71,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-25,froggy one unique recruits get deep look backstory egs wiki,stair twitter archive,1,1,10,10,20,60,20,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,conservative figured would spending lot time future 21 years old august continued build faith destined win megamillions jackpot future meant me perfect happy conclusion tragic life i ve experience past couldn t wait rub status wealthy man right faces people looked me girls thought unworthy mused become wealthy would finally worthy enough beautiful girls spent whole month meditating room roaming around park visualizing final outcome victory power law attraction studied intensely new book found felt certain would become winner looked forward profound eagerness also last month apartment unit staying in set transfer room main complex capri apartments next school year conflict spencer calmed summer brought girls apartment ugly tried get jealous still hated fact able witness,Elliot Rodger,1,1,116,116,33.62,83.62,13.79,2.59,2.59,2.59,0,0,0,0,0,0,15.52,4.31,9.48,3.45,2.59,2.59,1.72,0.86,0,3.45,0.86,0,4.31,0,0,4.31,13.79,10.34,3.45,0,2.59,0.86,18.97,7.76,0.86,2.59,0.86,3.45,2.59,0.86,0,5.17,2.59,0,1.72,1.72,0.86,0.86,0,0,23.28,1.72,5.17,16.38,3.45,7.76,4.31,4.31,4.31,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-19,imagine old school imagine trench coat covers tools justice throw first molotov cocktail first bomb sending hated place hell,Sebastian Bosse,1,1,19,19,31.58,63.16,10.53,0,0,0,0,0,0,0,0,0,5.26,0,5.26,0,0,0,0,0,0,0,10.53,5.26,5.26,0,0,0,10.53,0,10.53,0,10.53,0,10.53,10.53,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,5.26,31.58,10.53,5.26,15.79,5.26,10.53,5.26,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,number anti terrorist wanna rape us john mark karrs wanna rape us debra lafaves fuck you,Seung Hui Cho,1,1,16,16,12.5,62.5,31.25,18.75,18.75,0,12.5,6.25,0,0,0,0,6.25,0,0,6.25,0,0,12.5,0,0,0,0,6.25,18.75,0,0,0,31.25,0,31.25,6.25,18.75,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,25,0,6.25,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
